CUSTOMER_ID,GENDER,SENIOR_CITIZEN,PARTNER,DEPENDENTS,TENURE,PHONE_SERVICE,MULTIPLE_LINES,INTERNET_SERVICE,ONLINE_SECURITY,ONLINE_BACKUP,DEVICE_PROTECTION,TECH_SUPPORT,STREAMING_TV,STREAMING_MOVIES,CONTRACT,PAPERLESS_BILLING,PAYMENT_METHOD,MONTHLY_CHARGES,TOTAL_CHARGES,CHURN
1744-JHKYS,female,no,yes,no,34,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,24.7,780.2,no
2656-FMOKZ,female,yes,no,no,15,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,mailed_check,74.45,1145.7,yes
2070-FNEXE,female,yes,no,no,7,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,no,bank_transfer_automatic,76.45,503.6,yes
5947-SGKCL,female,no,yes,yes,15,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,105.35,1559.25,no
3712-PKXZA,male,no,yes,no,61,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,credit_card_automatic,20.55,1252.0,no
6317-YPKDH,female,no,no,no,1,no,no_phone_service,dsl,no,yes,no,no,no,no,month_to_month,no,bank_transfer_automatic,29.95,29.95,yes
6582-OIVSP,female,no,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,no,mailed_check,45.3,45.3,no
9367-WXLCH,male,no,no,no,8,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,no,bank_transfer_automatic,84.5,662.65,yes
5524-KHNJP,male,no,yes,yes,33,yes,no,dsl,yes,no,yes,no,yes,yes,one_year,no,credit_card_automatic,74.75,2453.3,no
1918-ZBFQJ,female,no,no,no,13,yes,no,fiber_optic,no,yes,yes,no,no,no,month_to_month,yes,electronic_check,79.25,1111.65,yes
1024-GUALD,female,no,yes,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,24.8,24.8,yes
4827-USJHP,male,no,no,no,20,yes,no,dsl,no,yes,no,no,no,no,month_to_month,yes,mailed_check,51.8,1023.85,no
8167-GJLRN,male,no,no,no,3,no,no_phone_service,dsl,no,no,no,yes,no,no,month_to_month,no,electronic_check,30.4,82.15,no
0956-SYCWG,female,no,no,no,13,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,electronic_check,19.65,244.8,no
8017-UVSZU,female,no,yes,no,40,yes,yes,dsl,no,yes,no,no,no,no,month_to_month,no,credit_card_automatic,56.6,2379.1,no
7100-FQPRV,male,no,yes,yes,43,yes,yes,dsl,yes,no,no,yes,no,yes,one_year,yes,credit_card_automatic,71.9,3173.35,no
2472-OVKUP,male,no,yes,no,6,yes,no,fiber_optic,no,yes,yes,no,no,yes,month_to_month,yes,electronic_check,91.0,531.0,yes
2984-RGEYA,female,no,yes,yes,69,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,19.75,1375.4,no
9680-NIAUV,female,no,yes,yes,72,yes,yes,fiber_optic,yes,yes,yes,no,yes,yes,two_year,no,credit_card_automatic,109.7,8129.3,no
2146-EGVDT,male,no,yes,yes,59,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,19.3,1192.7,no
2604-IJPDU,female,no,yes,no,20,yes,no,fiber_optic,yes,yes,no,yes,yes,no,month_to_month,yes,electronic_check,96.55,1901.65,no
9178-JHUVJ,male,no,yes,yes,24,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,bank_transfer_automatic,24.1,587.4,no
6168-YBYNP,male,no,no,no,59,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,month_to_month,yes,electronic_check,111.35,6519.75,no
7255-SSFBC,male,no,yes,yes,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,112.25,8041.65,no
3645-DEYGF,male,no,no,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.75,20.75,no
9323-HGFWY,female,no,yes,no,27,yes,no,fiber_optic,yes,no,no,yes,yes,yes,one_year,yes,credit_card_automatic,101.9,2681.15,no
8544-GOQSH,female,no,no,no,14,yes,no,fiber_optic,no,yes,no,yes,no,no,month_to_month,yes,credit_card_automatic,80.05,1112.3,no
3363-DTIVD,male,no,yes,yes,71,yes,yes,fiber_optic,yes,no,yes,no,yes,yes,two_year,no,electronic_check,105.55,7405.5,no
7018-WBJNK,male,no,no,yes,13,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,credit_card_automatic,78.3,1033.95,no
9142-KZXOP,male,no,no,no,44,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,credit_card_automatic,68.85,2958.95,no
7674-YTAFD,female,no,no,no,33,yes,no,fiber_optic,no,yes,no,yes,no,no,one_year,yes,bank_transfer_automatic,79.95,2684.85,no
6348-SNFUS,male,no,yes,yes,72,no,no_phone_service,dsl,yes,yes,yes,yes,no,yes,two_year,yes,credit_card_automatic,55.45,4179.2,no
1285-OKIPP,male,no,no,no,1,yes,no,fiber_optic,no,no,no,no,no,yes,month_to_month,no,electronic_check,79.9,79.9,yes
7825-ECJRF,female,no,no,no,19,yes,no,fiber_optic,yes,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,106.6,1934.45,yes
1347-KTTTA,male,no,yes,no,64,yes,no,fiber_optic,no,yes,yes,yes,yes,yes,one_year,yes,credit_card_automatic,102.45,6654.1,no
7841-TZDMQ,male,no,no,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,46.0,84.5,yes
4195-NZGTA,female,no,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,electronic_check,25.25,25.25,no
7157-SMCFK,male,no,no,yes,61,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.75,1124.2,no
4709-LKHYG,female,no,yes,yes,29,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,no,electronic_check,20.0,540.05,no
2504-DSHIH,male,yes,yes,no,23,yes,yes,fiber_optic,no,no,no,no,no,yes,month_to_month,no,electronic_check,86.8,1975.85,no
0699-NDKJM,female,no,yes,no,57,no,no_phone_service,dsl,yes,yes,yes,no,yes,yes,month_to_month,yes,bank_transfer_automatic,58.75,3437.45,no
9286-BHDQG,male,no,yes,yes,72,no,no_phone_service,dsl,yes,yes,yes,yes,no,no,two_year,no,credit_card_automatic,45.25,3139.8,no
0230-WEQUW,male,no,yes,no,66,no,no_phone_service,dsl,yes,yes,yes,yes,yes,no,two_year,yes,bank_transfer_automatic,56.6,3789.2,no
2040-LDIWQ,male,no,yes,yes,65,yes,yes,dsl,no,yes,yes,yes,yes,yes,two_year,yes,bank_transfer_automatic,84.2,5324.5,no
6496-JDSSB,female,no,no,no,8,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,bank_transfer_automatic,80.0,624.6,no
9408-SSNVZ,female,no,no,no,4,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.15,268.35,yes
4443-EMBNA,female,no,yes,no,71,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,24.75,1836.9,no
6469-MRVET,male,no,yes,yes,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,electronic_check,20.2,20.2,no
0742-MOABM,male,no,yes,no,4,yes,no,dsl,no,no,no,yes,no,no,month_to_month,no,mailed_check,50.05,179.35,yes
5961-VUSRV,female,no,no,no,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,one_year,yes,bank_transfer_automatic,19.35,219.35,no
6778-JFCMK,male,no,no,no,24,no,no_phone_service,dsl,yes,no,no,no,yes,yes,one_year,yes,mailed_check,50.6,1288.75,no
6341-JVQGF,female,no,yes,yes,31,yes,no,dsl,yes,no,yes,yes,yes,yes,one_year,yes,mailed_check,81.15,2545.75,no
2232-DMLXU,female,no,yes,no,1,yes,no,dsl,no,no,no,no,yes,no,month_to_month,no,mailed_check,55.2,55.2,yes
4811-JBUVU,male,no,no,no,30,yes,yes,fiber_optic,no,no,no,yes,no,yes,month_to_month,yes,credit_card_automatic,89.9,2723.15,no
0945-TSONX,female,no,yes,yes,47,yes,yes,dsl,yes,yes,no,yes,yes,yes,two_year,yes,credit_card_automatic,85.3,4107.25,no
2651-ZCBXV,male,no,no,no,54,yes,yes,fiber_optic,yes,yes,no,yes,yes,yes,two_year,yes,credit_card_automatic,108.0,5760.65,no
3316-UWXUY,male,no,no,no,50,yes,no,fiber_optic,yes,yes,no,yes,no,yes,month_to_month,yes,credit_card_automatic,93.5,4747.5,no
8937-RDTHP,male,no,no,no,1,yes,no,fiber_optic,yes,no,no,no,no,yes,month_to_month,yes,mailed_check,84.6,84.6,yes
7083-MIOPC,female,no,no,no,72,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,credit_card_automatic,20.25,1566.9,no
1984-GPTEH,female,no,no,no,29,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,electronic_check,25.15,702.0,no
1251-KRREG,male,no,no,no,2,yes,yes,dsl,no,yes,no,no,no,no,month_to_month,yes,mailed_check,54.4,114.1,yes
0621-JFHOL,female,no,no,no,10,no,no_phone_service,dsl,no,no,no,yes,no,no,two_year,yes,mailed_check,29.6,299.05,no
9903-LYSAB,male,no,yes,no,18,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,73.15,1305.95,no
0094-OIFMO,female,yes,no,no,11,yes,no,fiber_optic,no,yes,no,no,yes,yes,month_to_month,yes,electronic_check,95.0,1120.3,yes
9227-UAQFT,male,no,no,no,16,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.75,284.35,no
7301-ABVAD,female,no,no,no,72,yes,yes,dsl,no,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,86.6,6350.5,no
6614-FHDBO,male,no,no,no,72,yes,yes,fiber_optic,no,yes,yes,yes,yes,yes,two_year,no,bank_transfer_automatic,109.2,7878.3,no
7576-ASEJU,female,no,yes,yes,41,yes,no,dsl,yes,no,no,yes,yes,yes,one_year,yes,credit_card_automatic,74.7,3187.65,no
9058-HRZSV,female,yes,yes,no,65,yes,no,fiber_optic,yes,yes,yes,no,no,yes,month_to_month,no,electronic_check,94.4,6126.15,no
4522-AKYLR,female,yes,no,no,13,yes,no,dsl,no,yes,yes,no,no,no,month_to_month,yes,electronic_check,54.8,731.3,no
0221-WMXNQ,male,yes,no,no,4,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,no,electronic_check,75.35,273.4,no
0303-UNCIP,male,no,no,no,41,yes,yes,dsl,no,no,yes,no,no,yes,one_year,no,mailed_check,65.0,2531.8,no
9947-OTFQU,male,yes,no,no,15,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,74.4,1074.3,yes
0322-YINQP,male,no,no,no,1,yes,no,dsl,yes,no,no,no,no,no,month_to_month,yes,mailed_check,48.55,48.55,yes
0959-WHOKV,male,no,no,no,42,yes,yes,fiber_optic,yes,yes,yes,no,no,yes,one_year,yes,electronic_check,99.0,4298.45,no
4075-JFPGR,female,no,yes,no,51,yes,no,fiber_optic,yes,yes,yes,no,yes,no,one_year,yes,electronic_check,93.5,4619.55,no
4629-NRXKX,female,no,yes,yes,2,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,70.4,147.15,yes
9514-JDSKI,male,yes,yes,no,1,no,no_phone_service,dsl,no,yes,no,no,yes,no,month_to_month,no,electronic_check,40.2,40.2,yes
3282-ZISZV,male,no,no,yes,32,yes,yes,dsl,no,yes,yes,yes,yes,yes,one_year,no,credit_card_automatic,83.7,2633.3,no
3675-YDUPJ,male,no,no,no,10,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,mailed_check,19.85,193.05,no
4111-BNXIF,female,no,yes,yes,67,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,two_year,yes,electronic_check,59.55,4103.9,no
7017-VFHAY,female,no,yes,yes,61,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,115.1,7008.15,no
6655-LHBYW,male,no,no,no,50,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,no,credit_card_automatic,114.35,5791.1,no
4959-JOSRX,female,no,yes,no,2,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,44.6,80.55,yes
5046-NUHWD,female,yes,yes,no,29,no,no_phone_service,dsl,yes,no,yes,no,no,yes,month_to_month,yes,electronic_check,45.0,1228.65,no
7273-TEFQD,male,yes,no,no,3,no,no_phone_service,dsl,no,no,yes,no,no,yes,month_to_month,yes,electronic_check,41.15,132.2,yes
3606-TWKGI,male,yes,no,no,13,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,106.9,1364.3,yes
7529-ZDFXI,male,yes,yes,no,57,yes,yes,fiber_optic,no,yes,no,no,no,yes,month_to_month,yes,electronic_check,89.85,4925.35,no
7605-BDWDC,female,no,no,no,31,no,no_phone_service,dsl,yes,yes,no,yes,no,yes,two_year,yes,bank_transfer_automatic,49.85,1520.1,no
1950-KSVVJ,female,no,yes,no,45,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,one_year,no,mailed_check,113.3,5032.25,no
0123-CRBRT,female,no,yes,yes,61,yes,yes,dsl,yes,yes,yes,yes,yes,yes,two_year,no,mailed_check,88.1,5526.75,no
6292-TOSSS,male,no,no,no,50,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,bank_transfer_automatic,24.9,1195.25,no
3197-ARFOY,female,yes,no,no,19,yes,no,fiber_optic,yes,yes,no,yes,yes,yes,month_to_month,yes,mailed_check,105.0,2007.25,no
6323-AYBRX,male,no,no,no,59,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,19.35,1099.6,yes
7014-ZZXAW,female,no,yes,no,71,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,24.25,1732.95,no
4385-GZQXV,female,yes,no,no,16,yes,no,fiber_optic,no,no,no,yes,yes,yes,month_to_month,yes,electronic_check,94.45,1511.2,yes
7633-MVPUY,male,no,yes,no,57,yes,no,dsl,yes,yes,no,yes,no,no,two_year,yes,electronic_check,59.75,3450.15,no
6366-ZGQGL,male,no,no,no,1,no,no_phone_service,dsl,no,no,no,no,no,no,month_to_month,no,bank_transfer_automatic,24.8,24.8,yes
4716-HHKQH,male,yes,yes,no,20,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,month_to_month,no,electronic_check,107.05,2172.05,no
5940-AHUHD,male,no,no,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,mailed_check,70.6,70.6,yes
6432-TWQLB,male,no,yes,no,5,yes,yes,fiber_optic,no,yes,no,yes,no,no,month_to_month,yes,electronic_check,85.4,401.1,yes
4484-GLZOU,female,no,yes,no,52,yes,yes,fiber_optic,no,yes,yes,no,yes,yes,month_to_month,yes,electronic_check,105.05,5624.85,yes
3179-GBRWV,male,yes,yes,no,21,yes,no,dsl,yes,yes,no,no,no,yes,month_to_month,yes,bank_transfer_automatic,64.95,1339.8,no
8645-KWHJO,male,no,no,no,14,no,no_phone_service,dsl,no,no,yes,yes,yes,yes,month_to_month,yes,electronic_check,55.0,771.95,no
4130-MZLCC,female,no,no,no,5,yes,no,dsl,no,yes,no,no,no,no,month_to_month,no,bank_transfer_automatic,50.55,244.75,no
0314-TKOSI,female,no,no,no,6,yes,no,dsl,yes,yes,no,no,no,no,month_to_month,no,mailed_check,55.15,322.9,no
8229-MYEJZ,female,no,no,no,10,yes,no,dsl,no,yes,no,no,no,no,month_to_month,no,electronic_check,51.2,498.25,no
2080-SRCDE,female,no,no,yes,1,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,25.4,25.4,no
9577-WJVCQ,female,no,no,no,68,yes,yes,dsl,yes,no,no,no,no,no,month_to_month,no,mailed_check,54.45,3687.75,no
9512-UIBFX,male,no,yes,yes,18,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,no,mailed_check,95.15,1779.95,yes
6202-DYYFX,female,no,no,no,22,yes,yes,fiber_optic,no,no,no,no,no,no,one_year,yes,credit_card_automatic,76.0,1783.6,no
3808-HFKDE,female,no,no,no,20,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,44.35,927.15,no
5583-SXDAG,male,no,yes,no,1,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,no,electronic_check,70.0,70.0,yes
3488-PGMQJ,male,yes,no,no,8,yes,no,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,electronic_check,74.5,606.55,yes
3580-REOAC,male,no,no,no,10,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,credit_card_automatic,44.85,435.4,yes
7534-BFESC,male,yes,no,no,24,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,76.1,1712.7,yes
3727-OWVYD,male,no,no,no,35,yes,no,dsl,yes,yes,yes,no,no,no,one_year,no,mailed_check,61.2,2021.2,no
2294-SALNE,male,no,yes,yes,23,yes,no,fiber_optic,no,yes,yes,yes,no,no,one_year,no,mailed_check,86.8,1940.8,no
4847-TAJYI,female,yes,no,no,6,yes,no,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,89.35,567.8,no
1563-IWQEX,female,no,no,no,12,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,19.7,220.35,no
8203-XJZRC,male,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,no,mailed_check,20.25,20.25,no
6556-DBKZF,female,no,yes,yes,71,yes,no,fiber_optic,no,no,yes,no,no,no,two_year,no,electronic_check,76.05,5436.45,no
6851-WEFYX,male,yes,yes,no,35,yes,yes,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,100.8,3437.5,no
2985-JUUBZ,male,no,yes,yes,40,yes,yes,dsl,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,74.55,3015.75,no
6390-DSAZX,female,no,no,yes,1,yes,no,fiber_optic,yes,no,no,no,no,no,month_to_month,yes,mailed_check,73.6,73.6,yes
0895-LMRSF,male,no,no,no,23,yes,no,dsl,no,no,no,no,yes,yes,one_year,yes,bank_transfer_automatic,64.9,1509.8,no
8098-LLAZX,female,yes,no,no,4,yes,yes,fiber_optic,no,no,no,no,yes,yes,month_to_month,yes,electronic_check,95.45,396.1,yes
8266-VBFQL,male,no,no,no,4,yes,no,fiber_optic,no,no,yes,yes,no,yes,month_to_month,yes,electronic_check,90.4,356.65,no
8181-YHCMF,female,no,yes,yes,68,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,60.3,4109.0,no
2240-HSJQD,male,no,no,yes,38,yes,yes,fiber_optic,no,yes,no,no,no,no,month_to_month,yes,mailed_check,81.85,3141.7,no
1248-DYXUB,male,no,yes,yes,52,yes,yes,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,no,mailed_check,24.8,1229.1,no
0265-EDXBD,male,yes,yes,no,32,yes,yes,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,74.9,2303.35,yes
4115-BNPJY,male,no,yes,yes,29,yes,no,dsl,no,no,yes,yes,yes,yes,two_year,no,mailed_check,75.55,2054.4,no
3167-SNQPL,male,yes,yes,yes,38,yes,yes,fiber_optic,no,yes,no,no,yes,yes,month_to_month,no,electronic_check,101.15,3741.85,no
4091-TVOCN,male,no,no,yes,48,yes,yes,dsl,yes,no,yes,no,yes,yes,one_year,yes,credit_card_automatic,78.75,3682.45,no
1098-TDVUQ,female,no,no,no,1,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,month_to_month,yes,bank_transfer_automatic,19.25,19.25,no
7277-OZCGZ,female,no,no,no,22,yes,no,fiber_optic,yes,no,no,yes,no,yes,month_to_month,yes,electronic_check,89.05,1886.25,no
1557-EMYVT,female,no,no,no,43,yes,yes,fiber_optic,yes,yes,yes,yes,yes,yes,two_year,no,credit_card_automatic,115.05,4895.1,no
2799-ARNLO,female,yes,yes,no,5,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,69.35,341.6,no
7563-BIUPC,male,no,no,no,5,yes,no,fiber_optic,no,no,no,no,yes,no,month_to_month,yes,electronic_check,80.6,415.55,yes
5027-YOCXN,male,no,yes,yes,51,yes,yes,fiber_optic,yes,yes,no,yes,yes,yes,one_year,no,credit_card_automatic,110.05,5686.4,no
3973-SKMLN,male,no,no,no,71,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,credit_card_automatic,19.9,1355.1,no
2321-OMBXY,female,no,yes,yes,38,yes,no,dsl,yes,yes,no,yes,yes,yes,one_year,no,credit_card_automatic,80.3,3058.65,yes
2840-XANRC,male,yes,yes,no,24,yes,no,fiber_optic,no,no,yes,no,yes,yes,month_to_month,yes,electronic_check,93.15,2231.05,yes
6745-JEFZB,male,no,yes,no,35,yes,yes,fiber_optic,no,no,no,yes,yes,no,month_to_month,yes,credit_card_automatic,91.5,3236.35,no
5020-ZSTTY,female,yes,no,no,54,yes,yes,dsl,yes,yes,no,yes,yes,yes,one_year,no,bank_transfer_automatic,82.45,4350.1,yes
9880-TDQAC,female,no,yes,yes,72,no,no_phone_service,dsl,no,yes,yes,yes,yes,yes,two_year,yes,electronic_check,60.0,4264.0,no
8705-WZCYL,male,no,no,no,1,yes,no,dsl,no,no,no,no,no,no,month_to_month,yes,electronic_check,44.8,44.8,no
7102-JJVTX,female,no,yes,yes,9,yes,no,dsl,yes,no,no,no,no,no,one_year,no,mailed_check,48.6,422.3,no
8626-PTQGE,male,no,no,no,69,no,no_phone_service,dsl,yes,yes,no,yes,yes,yes,two_year,yes,bank_transfer_automatic,60.05,4176.7,no
4983-CLMLV,female,no,yes,no,52,yes,yes,fiber_optic,no,yes,no,yes,yes,yes,month_to_month,yes,credit_card_automatic,102.7,5138.1,no
5701-YVSVF,female,yes,yes,no,11,yes,no,fiber_optic,no,no,no,yes,yes,no,month_to_month,yes,electronic_check,82.9,880.05,no
5804-LEPIM,female,yes,no,no,2,yes,no,fiber_optic,no,no,no,no,no,no,month_to_month,yes,electronic_check,70.35,139.05,yes
5697-GOMBF,female,yes,yes,yes,28,no,no_phone_service,dsl,no,no,no,no,yes,no,month_to_month,yes,electronic_check,35.9,973.65,no
2739-CACDQ,female,yes,no,no,17,yes,yes,fiber_optic,no,no,yes,no,no,no,month_to_month,yes,credit_card_automatic,82.65,1470.05,no
9385-EHGDO,female,no,yes,yes,35,yes,no,no,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,no_internet_service,two_year,yes,mailed_check,19.85,739.35,no
